"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
965077,"October 21, 2017",Florida,Jacksonville,"164 E Eubanks St",0,4,N/A
965756,"October 21, 2017",Tennessee,Nashville,"1277 12th Ave S",0,4,N/A
965251,"October 21, 2017",Pennsylvania,Chester,"1200 block of W Carlas Ln",0,4,N/A
962359,"October 18, 2017",Maryland,Edgewood,"2111 Emmorton Park Rd",3,3,N/A
962155,"October 17, 2017","New York",Brooklyn,"181 Martense St",0,4,N/A
962623,"October 16, 2017",Mississippi,Meridian,"5th Street",1,3,N/A
960036,"October 15, 2017",Texas,Houston,"6233 Gulfton St",2,2,N/A
959126,"October 15, 2017",Arizona,Phoenix,"107th Ave and Camelback Rd",1,3,N/A
957980,"October 12, 2017",California,"Aliso Viejo","6 Asbury Ct",2,2,N/A
957562,"October 11, 2017",Ohio,Pedro,"15497 SR 93",4,0,N/A
956942,"October 10, 2017",California,"San Francisco","25th St and Treat Ave",0,4,N/A
955268,"October 9, 2017",Texas,Houston,"3352 Old Spanish Trail",0,5,N/A
954428,"October 7, 2017",Arizona,Phoenix,"87th Ave and Thomas Rd",0,4,N/A
953156,"October 6, 2017",Illinois,Chicago,"8000 block of S Marshfield",0,5,N/A
952720,"October 5, 2017",Arizona,"Casa Grande","400 block of W 13th Street",4,0,N/A
952220,"October 3, 2017",Florida,Miami,"2051 NW 65th St",0,4,N/A
945990,"October 1, 2017",Kansas,Lawrence,"1000 block of Massachusetts St",3,2,N/A
946496,"October 1, 2017",Nevada,"Las Vegas","3950 Las Vegas Blvd S",59,441,N/A
946138,"September 30, 2017",Tennessee,Memphis,"800 block of Kerr Avenue",1,3,N/A
944448,"September 28, 2017",Louisiana,"New Orleans","2001 N Rocheblave St",1,3,N/A
942628,"September 26, 2017",Pennsylvania,Philadelphia,"100 block of Pastorius St",1,3,N/A
942522,"September 26, 2017",Tennessee,Memphis,"2531 Chelsea Ave",0,4,N/A
942830,"September 26, 2017",Maryland,Baltimore,"3200 block of Lyndale Ave",2,2,N/A
941144,"September 24, 2017",Maryland,Baltimore,"500 block of E. Patapsco Avenue",0,4,N/A
940554,"September 24, 2017",Tennessee,Antioch,"3890 Pin Hook Rd",1,8,N/A
940644,"September 24, 2017","New York",Syracuse,"1226 E Fayette St",0,4,N/A
1974755,"September 24, 2017",Pennsylvania,Philadelphia,"3400 block of H St",0,4,N/A
941257,"September 24, 2017","New Jersey","Mays Landing","6000 block of Hoover Dr",1,3,N/A
939834,"September 23, 2017",California,Bakersfield,"818 Real Rd",1,4,N/A
940068,"September 23, 2017",Illinois,Danville,"Seminary St and Jackson St",0,5,N/A
940142,"September 23, 2017",Connecticut,Hartford,"1164 Albany Ave",2,2,N/A
939482,"September 20, 2017",Indiana,Gary,"4300 block of 23rd Ct",0,5,N/A
936028,"September 17, 2017",Michigan,Detroit,"5000 block of Stanton Street",1,3,N/A
935928,"September 17, 2017",Virginia,Petersburg,"300 Mistletoe St",1,4,N/A
934036,"September 16, 2017","South Carolina",Columbia,"920 Lady Street",0,8,N/A
932526,"September 13, 2017",Tennessee,Memphis,"1000 block of Morehead St",1,5,N/A
932181,"September 13, 2017",Washington,Rockford,"14626 S Jackson Rd",1,3,N/A
932906,"September 13, 2017",Pennsylvania,York,"400 block of S Duke St",0,4,N/A
932619,"September 13, 2017",Pennsylvania,Philadelphia,"3100 block of N 2nd St",0,4,N/A
930569,"September 10, 2017",Texas,Plano,"1712 West Spring Creek Parkway",9,1,N/A
930266,"September 10, 2017",Louisiana,"New Orleans","2101 N Claiborne Ave",1,3,N/A
931139,"September 9, 2017",Alabama,Selma,"Kings Bend Road",0,4,N/A
928380,"September 6, 2017",Illinois,Chicago,"2700 block of Madison",0,4,N/A
927277,"September 4, 2017",Illinois,Bellwood,"1000 block of Bellwood Ave",0,4,N/A
926766,"September 3, 2017",California,Inglewood,"10100 block of S Firmona Ave",2,3,N/A
925809,"September 2, 2017",Kentucky,Louisville,"8008 Watterson Trl",0,4,N/A
925436,"September 2, 2017",Illinois,Chicago,"8300 block of S Hermitage",1,3,N/A
922184,"August 28, 2017","New Mexico",Clovis,"701 N Main St",2,4,N/A
921733,"August 27, 2017",California,Sacramento,"7760 24th St",1,4,N/A
921653,"August 27, 2017",Indiana,Evansville,"1127 Chestnut St",1,3,N/A
921289,"August 25, 2017",Florida,Gainesville,"1600 NE 8th Ave",0,4,N/A
920513,"August 24, 2017",Missouri,"Saint Louis","10400 block of Balmoral Dr",4,0,N/A
918204,"August 22, 2017",Illinois,Chicago,"300 block of N Central Ave",0,4,N/A
917793,"August 21, 2017","New Jersey",Newark,"Fabyan Place",0,4,N/A
917820,"August 21, 2017","North Carolina",Whitakers,"980 Fishing Creek Rd",4,0,N/A
918061,"August 21, 2017","New Jersey",Newark,"700 block of S 19th St",1,3,N/A
917713,"August 21, 2017",Maryland,Baltimore,"Cottage Avenue and Park Heights Avenue",1,3,N/A
917838,"August 21, 2017",Tennessee,Memphis,"262 Decatur St",0,4,N/A
916808,"August 20, 2017","New York",Brooklyn,"100th St and Ave M",0,4,N/A
916848,"August 20, 2017",Illinois,Chicago,"11901 S Loomis St",2,5,N/A
916551,"August 19, 2017",Ohio,Cleveland,"11143 Superior Ave",1,4,N/A
914819,"August 16, 2017","New York",Wyandanch,"Merritt Ave and 15th St",0,4,N/A
913924,"August 14, 2017",California,"North Hollywood","Morrison St and Klump Ave",2,2,N/A
912805,"August 13, 2017",Pennsylvania,Philadelphia,"39th St and Melon St",0,5,N/A
912322,"August 13, 2017",California,Sacramento,"4000 Block of Martin Luther King Jr Blvd",0,4,N/A
912375,"August 13, 2017",Virginia,Suffolk,"8700 block of Quay Rd",0,4,N/A
912093,"August 12, 2017",Missouri,"Saint Louis","12310 Bellefontaine Rd",1,3,N/A
909423,"August 8, 2017",Illinois,Chicago,"50 block of E 37th St",1,6,N/A
907555,"August 6, 2017","New York",Bronx,"Wickham Ave",0,6,N/A
907546,"August 6, 2017","New York",Bronx,"Unionport Rd",0,4,N/A
907857,"August 6, 2017",California,Oakland,"1000 block of 106th Avenue",0,7,N/A
907247,"August 5, 2017","New Jersey",Lakewood,"900 block of Brook Road",0,4,N/A
907611,"August 5, 2017","South Carolina",Allendale,"300 block of Ellis St",1,3,N/A
906568,"August 5, 2017",Florida,Tallahassee,"1939 W Tennessee St",1,3,N/A
906509,"August 4, 2017",Montana,"Lodge Grass","200 block of North Helen Street",3,2,N/A
906126,"August 3, 2017","District of Columbia",Washington,"3426 18th St NE",1,3,N/A
904329,"August 2, 2017",Maryland,Baltimore,"900 block of N Broadway",0,4,N/A
903853,"August 1, 2017",Illinois,Chicago,"800 block of N Monticello Ave",0,4,N/A
904106,"August 1, 2017",Washington,Toppenish,"8000 Block of Lateral C Rd",0,6,N/A
904026,"August 1, 2017",California,Fresno,"Mariposa St and A St",0,7,N/A
903090,"July 31, 2017",Illinois,Decatur,"Jasper St and Main St",0,4,N/A
902187,"July 30, 2017",Texas,"El Paso","1810 George Dieter Dr",1,3,N/A
901549,"July 30, 2017",Virginia,Norfolk,"1500 block of Azalea Garden Rd",1,5,N/A
901083,"July 29, 2017","New York",Buffalo,"200 block of Carl St",1,4,N/A
901000,"July 29, 2017","North Carolina",Salisbury,"115 W Fisher St",2,3,N/A
900963,"July 28, 2017",Delaware,Wilmington,"400 block of N Washington St",0,4,N/A
900387,"July 27, 2017",Illinois,Chicago,"2000 block of E 71st St",1,4,N/A
898631,"July 26, 2017","North Carolina","High Point","2111 E. Green Drive",1,6,N/A
898448,"July 25, 2017",Florida,Jacksonville,"1040 Golfair Boulevard",1,3,N/A
896444,"July 23, 2017",Illinois,Chicago,"1500 block of East 82nd St",1,3,N/A
896889,"July 23, 2017",Louisiana,"Baton Rouge","10360 Ave H",0,4,N/A
896149,"July 22, 2017",Ohio,Cincinnati,"130 E Clifton Ave",0,5,N/A
893690,"July 19, 2017",Virginia,Richmond,"2300 block of Bethel St",0,5,N/A
894504,"July 19, 2017",California,"Los Angeles","Imperial Hwy and Broadway",1,3,N/A
893726,"July 18, 2017",Wisconsin,Milwaukee,"3000 block of N 39th St",0,4,N/A
893712,"July 18, 2017","New Jersey",Trenton,"Hewitt St and Division St",1,3,N/A
893752,"July 18, 2017",Arizona,"El Mirage","NW Grand Ave and W Thunderbird Rd",0,4,N/A
891291,"July 15, 2017",Pennsylvania,Philadelphia,"21st and Fitzwater",1,3,N/A
891092,"July 15, 2017",Illinois,Chicago,"12200 block of S Throop St",0,4,N/A
886564,"July 9, 2017",Virginia,Lawrenceville,"500 block of Sturgeon Rd",0,7,N/A
886002,"July 8, 2017",Illinois,Alton,"700 block of Oakwood Ave",0,4,N/A
886220,"July 8, 2017",Ohio,Cincinnati,"9917 Capstan Dr",1,8,N/A
884764,"July 6, 2017",Mississippi,Meridian,"Eighth Ave",0,4,N/A
883052,"July 5, 2017",Georgia,Savannah,"Jefferson Street and West St. Julian Street",0,4,N/A
883282,"July 5, 2017",Illinois,"Chicago (Roseland)","11000 block of S Eberhart",2,2,N/A
883058,"July 5, 2017",Maine,Madison,"300 block of Russell Rd",4,1,N/A
882665,"July 4, 2017",Florida,"Orlando (Pine Castle)","501 W Lancaster Rd",0,4,N/A
882321,"July 4, 2017",Virginia,Hampton,"500 block of Patterson Ave",1,4,N/A
883489,"July 4, 2017","North Carolina",Raleigh,"105 E South St",1,3,N/A
882422,"July 3, 2017",Alabama,Prattville,"112 US 82",3,1,N/A
881921,"July 3, 2017",Michigan,Pontiac,"50 block of Thorpe St",1,3,N/A
881700,"July 2, 2017","New Jersey","Jersey City","Wilkinson Avenue",0,4,N/A
880738,"July 2, 2017","South Carolina",Greenwood,"SC 72 Bypass",0,4,N/A
879953,"July 1, 2017",Arkansas,"Little Rock","220 W 6th St",0,25,N/A
883656,"July 1, 2017",Illinois,Momence,"2727 S 13000 Rd E",0,4,N/A
880808,"July 1, 2017","New Jersey",Newark,"Lincoln Park and Pennsylvania Avenue",2,2,N/A
880813,"July 1, 2017",California,Oakland,"3200 Humboldt Ave",0,4,N/A
879412,"June 30, 2017","New York",Bronx,"1650 Grand Concourse",2,6,N/A
877295,"June 27, 2017",Illinois,Chicago,"200 block of S Lotus",0,5,N/A
876010,"June 25, 2017","District of Columbia",Washington,"5900 block of Southern Ave SE",0,4,N/A
875886,"June 25, 2017",Missouri,"Saint Louis","5000 block of Thekla Ave",1,3,N/A
874613,"June 24, 2017",Florida,"Fort Lauderdale","2335 NW 16th Ct",1,4,N/A
875322,"June 24, 2017","New York","New York (Manhattan)","114th St and Manhattan Ave",0,5,N/A
876076,"June 24, 2017","New Jersey",Willingboro,"Pastoral Lane",0,4,N/A
873847,"June 22, 2017",Georgia,Atlanta,"1100 block of Osborne Street",1,6,N/A
870095,"June 18, 2017",Missouri,"Saint Louis","1900 block of N 14th St",3,2,N/A
870222,"June 18, 2017","District of Columbia",Washington,"3100 block of Buena Vista Terrace SE",0,4,N/A
869877,"June 18, 2017",Illinois,Chicago,"3300 block of W Crystal St",0,4,N/A
869968,"June 18, 2017","South Carolina","Myrtle Beach","311 N Ocean Blvd",0,7,N/A
869838,"June 17, 2017",Illinois,Chicago,"50 block of N Latrobe Ave",0,4,N/A
869357,"June 17, 2017",Ohio,Columbus,"6252 Busch Blvd",1,4,N/A
868042,"June 15, 2017",Virginia,Richmond,"4053 Old Brook Road",1,3,N/A
868363,"June 15, 2017","New Mexico","La Madera","491 NM-111",5,0,N/A
866739,"June 14, 2017",Virginia,Alexandria,"420 E Monroe Ave",1,5,N/A
868147,"June 14, 2017",Ohio,Canton,"14th St NE and Gibbs Ave NE",0,4,N/A
866933,"June 14, 2017",California,"San Francisco","720 San Bruno",4,2,N/A
866412,"June 13, 2017",Maryland,Baltimore,"3300 block of Ayrdale Avenue",0,4,N/A
866448,"June 13, 2017",Maryland,Baltimore,"1200 block of Bonaparte Avenue",2,2,N/A
869474,"June 13, 2017",Missouri,"Saint Louis (University City)","Ferguson Ave and Plymouth Ave",0,4,N/A
864743,"June 11, 2017",Illinois,Chicago,"3300 block of W Douglas Blvd",0,9,N/A
864852,"June 11, 2017",Tennessee,Chattanooga,"4272 Bonny Oaks Drive",0,4,N/A
865371,"June 11, 2017",Texas,Houston,"505 Cypress Station Dr",0,4,N/A
865186,"June 10, 2017",Tennessee,Memphis,"571 East Street",0,4,N/A
864370,"June 9, 2017",Texas,"Fort Worth","East Davis Avenue and New York Avenue",2,5,N/A
863075,"June 8, 2017",Louisiana,"New Orleans","3650 Franklin Ave",0,6,N/A
861307,"June 6, 2017",Utah,Sandy,"2232 Alta Canyon Drive",3,2,N/A
859875,"June 5, 2017",Florida,Orlando,"2427 Forsyth Rd",6,0,N/A
858810,"June 3, 2017",Missouri,"Saint Louis","1600 Block of Union Blvd",2,2,N/A
858719,"June 3, 2017",Louisiana,"New Orleans","3717 Tulane Ave",3,2,N/A
858877,"June 2, 2017",California,"Los Angeles","89th St and Broadway",1,3,N/A
858378,"June 2, 2017",Texas,Laredo,"5301 McPherson Rd",2,3,N/A
857443,"June 1, 2017",Missouri,"Saint Louis","Beacon Ave and Lillian Ave",3,1,N/A
855764,"May 30, 2017",Ohio,Middletown,"1200 Elliott Dr",1,3,N/A
855113,"May 29, 2017",Kentucky,Louisville,"231 Witherspoon St",1,3,N/A
853901,"May 28, 2017",Alabama,"Phenix City","100 block of 6th Street South",0,12,N/A
853796,"May 28, 2017","New Jersey",Paterson,"86 Main Street",1,5,N/A
853920,"May 28, 2017",Mississippi,"Moss Point","6103 Hwy. 63",0,5,N/A
853032,"May 27, 2017","New York","New York (Manhattan)","318 W 14th St",0,4,N/A
853119,"May 27, 2017","District of Columbia",Washington,"100 block of Q St NW",1,7,N/A
853756,"May 27, 2017",Mississippi,"Bogue Chitto","2871 Lee Dr",8,1,N/A
852676,"May 26, 2017",Florida,Miami,"2730 NW 167th St",0,4,N/A
848680,"May 21, 2017",Iowa,"Des Moines","4300 Beaver Dr",1,3,N/A
849215,"May 21, 2017",Arizona,Mesa,"441 N Val Vista Dr",0,4,N/A
848292,"May 20, 2017",Pennsylvania,Philadelphia,"2100 block of W Huntingdon St",0,10,N/A
845364,"May 16, 2017","South Carolina",Ruffin,"21785 Lowcountry Hwy",3,1,N/A
843078,"May 14, 2017",Arkansas,Jonesboro,"311 S Main St",1,6,N/A
843045,"May 14, 2017",Illinois,Dolton,"14112 Chicago Road",0,5,N/A
843172,"May 14, 2017",Florida,"Avon Park","Hal McRae Blvd and Delaney Ave",0,5,N/A
843590,"May 14, 2017",Texas,"Fort Worth","8600 block of Calmont Ave",0,4,N/A
840339,"May 10, 2017","New Jersey",Trenton,"300 block of Centre St",1,3,N/A
839846,"May 9, 2017",Kansas,"Kansas City","1900 block of S. Boeke",3,1,N/A
838272,"May 7, 2017",Illinois,Chicago,"2600 block of 46th Pl",2,8,N/A
835961,"May 4, 2017",Michigan,Flint,"600 block of Copeman Boulevard",1,3,N/A
834832,"May 2, 2017",Florida,Jacksonville,"1566 West 24th Street",1,3,N/A
833152,"May 1, 2017",Texas,Dallas,"3200 block of Reynolds Ave",2,3,N/A
832679,"April 30, 2017",California,"San Diego","9080 Judicial Dr",2,6,N/A
832528,"April 30, 2017",Kansas,Topeka,"4104 SW 28th",4,1,N/A
833128,"April 30, 2017",Florida,Jacksonville,"1200 Ken Knight Dr N",0,5,N/A
832309,"April 30, 2017","South Carolina",Loris,"268 N Sea Green Rd",1,5,N/A
835459,"April 29, 2017",California,"Los Angeles (Boyle Heights)","Murchison St and Lancaster Ave",1,3,N/A
832290,"April 29, 2017",California,Sacramento,"3800 block of 26th Avenue",0,5,N/A
831800,"April 29, 2017",California,Whittier,"10000 block of Carmentia Rd",1,5,N/A
831667,"April 29, 2017",Maryland,Germantown,"12839 Kitchen House Way",1,3,N/A
834788,"April 29, 2017",California,Compton,"2000 Block of N Nestor Ave",0,4,N/A
832063,"April 29, 2017",Virginia,"Virginia Beach","200 block of 18th St",0,4,N/A
831201,"April 28, 2017",Pennsylvania,Chester,"5 E 21st St",0,4,N/A
830984,"April 27, 2017","New Jersey",Newark,"1100 block of S Orange Ave",1,3,N/A
829073,"April 26, 2017",Florida,Miami,"SW 264th St and 139th Ave",0,4,N/A
825694,"April 21, 2017",Florida,"Palm Bay","2500 block of Vernon Dr",2,2,N/A
825111,"April 20, 2017",Kentucky,Louisville,"700 block of East Jacob Street",0,4,N/A
821667,"April 16, 2017",California,Vallejo,"110 Calhoun Street",0,4,N/A
821723,"April 16, 2017","North Carolina","Elizabeth City","611 S Martin St",0,4,N/A
821371,"April 16, 2017",Ohio,Columbus,"1710 Cleveland Av",0,9,N/A
821640,"April 15, 2017",Illinois,"Rock Falls","311 W  2nd St",0,4,N/A
821055,"April 15, 2017",Pennsylvania,Philadelphia,"5900 block of Hammond St",0,4,N/A
820565,"April 15, 2017",Indiana,Indianapolis,"300 block of S Meridian St",0,4,N/A
821400,"April 15, 2017",Alabama,Birmingham,"1480 Center Point Pkwy",0,6,N/A
821651,"April 15, 2017",Illinois,Harvey,"14600 block of Myrtle Avenue",0,4,N/A
822750,"April 15, 2017",California,Banning,"900 block of N Allen St",0,4,N/A
818932,"April 13, 2017",Georgia,Atlanta,"30 Anderson Ave SW",1,3,N/A
815227,"April 9, 2017",Texas,"San Antonio","4000 block of Moss Spring Dr",1,3,N/A
815246,"April 9, 2017",Indiana,"Fort Wayne","9439 Lima Rd",1,3,N/A
813877,"April 7, 2017","North Carolina",Hickory,"1423 29th Ave Dr NE",3,1,N/A
813821,"April 7, 2017",Texas,Houston,"3829 Mount Pleasant St",5,0,N/A
813943,"April 7, 2017",Minnesota,"Saint Paul","1600 block of English St",4,1,N/A
814094,"April 7, 2017",Illinois,Chicago,"5600 block of W Lake St",1,5,N/A
813028,"April 6, 2017",Louisiana,"Lake Charles","2000 block of Tulip St",1,3,N/A
810756,"April 3, 2017",Pennsylvania,Philadelphia,"1100 block of W Stiles St",3,1,N/A
811089,"April 3, 2017",Texas,Lubbock,"5401 Ave Q",0,7,N/A
809978,"April 2, 2017",Illinois,Chicago,"3500 block of W Van Buren St",2,4,N/A
809683,"April 2, 2017",Iowa,"Des Moines","2500 Martin Luther King Jr. Parkway",0,5,N/A
809815,"April 1, 2017",California,Pittsburg,"100 block of Madoline Street",0,5,N/A
809048,"April 1, 2017",Florida,Tampa,"219 S Howard Ave",1,4,N/A
809499,"April 1, 2017",Oklahoma,"Oklahoma City","1200 block of N Woodward Avenue",2,3,N/A
807618,"March 30, 2017",Illinois,Chicago,"2704 E 75th St",4,0,N/A
804115,"March 27, 2017",Florida,Sanford,"209 Hays Dr",2,4,N/A
803689,"March 26, 2017",Ohio,Cleveland,"E 75th St",2,2,N/A
803822,"March 26, 2017",Texas,Houston,"5619 Aldine Bender Rd",2,4,N/A
803054,"March 26, 2017",Ohio,Cincinnati,"4601 Kellogg Ave",2,15,N/A
802926,"March 25, 2017",Tennessee,Knoxville,"Minnesota Ave",1,4,N/A
803460,"March 25, 2017",Michigan,Detroit,"8443 Grand River Ave",1,3,N/A
802837,"March 25, 2017",Ohio,Cleveland,"E 79th St and Woodland Ave",2,2,N/A
802425,"March 24, 2017",California,Fresno,"300 block of South Villa Avenue",1,4,N/A
802240,"March 24, 2017",Missouri,"Saint Louis","5100 block of Palm St",1,6,N/A
800363,"March 22, 2017",Wisconsin,Rothschild,"1133 E Grand Ave",5,0,N/A
797553,"March 19, 2017",Kentucky,Louisville,"1512 Portland Avenue",1,5,N/A
797125,"March 18, 2017",Michigan,Detroit,"16000 block of Rutherford",3,2,N/A
794468,"March 15, 2017",Louisiana,Metairie,"2508 Pasadena Ave",3,1,N/A
791298,"March 10, 2017",Illinois,Chicago,"123 E 51st St",2,2,N/A
791274,"March 10, 2017",Louisiana,"New Orleans (Gentilly)","4200 block of Touro St",3,1,N/A
789798,"March 7, 2017",Illinois,Chicago,"W 76th St and S May St",0,4,N/A
789424,"March 5, 2017",Georgia,Columbus,"600 block of 32nd Street",0,4,N/A
787875,"March 4, 2017",Kansas,Topeka,"SE Bellview Ave and SE 23rd St",1,4,N/A
787801,"March 4, 2017",California,Sacramento,"2500 block of 33rd St",0,4,N/A
786876,"March 3, 2017",Pennsylvania,Philadelphia,"7165 Germantown Ave",0,4,N/A
787435,"March 3, 2017",California,Riverside,"8300 block of Trey Ave",0,5,N/A
785262,"February 28, 2017",Ohio,Cincinnati,"1700 of Casey Dr",0,6,N/A
783963,"February 27, 2017",Virginia,"Newport News","11810 Fountain Way",0,4,N/A
783623,"February 26, 2017",Indiana,Gary,"1700 Grant St",1,4,N/A
783102,"February 25, 2017",Ohio,Warren,"1564 Niles Cortland Rd SE",2,3,N/A
783090,"February 25, 2017",Florida,Jacksonville,"3604 Moncrief Rd",1,4,N/A
780792,"February 22, 2017","New York",Rochester,"191 Genesee St",0,4,N/A
780036,"February 21, 2017",Ohio,Cleveland,"16700 Lorain Ave",0,4,N/A
779582,"February 21, 2017",Mississippi,Toomsuba,"Butts Road",4,0,N/A
778941,"February 20, 2017",Ohio,Cleveland,"1082 East 105th Street",0,5,N/A
778182,"February 19, 2017",Virginia,Norfolk,"Church Street and East Virginia Beach Blvd",1,3,N/A
777876,"February 18, 2017",Pennsylvania,Philadelphia,"1 block of N Conestoga",0,4,N/A
777410,"February 18, 2017",Indiana,"South Bend","1000 block of Yukon St",1,3,N/A
775903,"February 15, 2017",California,Salinas,"30 Soledad Street",0,4,N/A
775531,"February 15, 2017",Illinois,Chicago,"3949 South Albany Avenue",3,2,N/A
773002,"February 12, 2017",Missouri,Caruthersville,"908 Truman Blvd",1,6,N/A
773162,"February 12, 2017","New York",Newburgh,"253 South William Street",1,3,N/A
773908,"February 12, 2017",Florida,Greenville,"Church Ave and Obadiah St",0,5,N/A
772753,"February 11, 2017",Illinois,Chicago,"100 block of N Mayfield",1,3,N/A
772989,"February 11, 2017",Tennessee,Savannah,"Clifton Road and Midway Drive",0,4,N/A
772067,"February 10, 2017",Louisiana,"New Orleans","2nd St and Dryades St",1,5,N/A
771826,"February 9, 2017",Mississippi,Jackson,"3150 Robinson Road",4,0,N/A
769889,"February 8, 2017",Ohio,Cleveland,"16379 Euclid Ave",1,4,N/A
769511,"February 7, 2017","South Carolina",Columbia,"5500 block of Fairfield Road",0,4,N/A
769859,"February 7, 2017",Arkansas,"Little Rock","25 Par Drive",1,4,N/A
768243,"February 6, 2017",Mississippi,"Yazoo City","11th Street",4,0,N/A
765559,"January 31, 2017",Tennessee,Memphis,"1576 S White Station Rd",0,4,N/A
765153,"January 31, 2017","District of Columbia",Washington,"2900 block of Martin Luther King Jr Ave SE",0,4,N/A
764020,"January 30, 2017",Minnesota,"Minneapolis (Crystal)","5410 Lakeland Ave N",0,4,N/A
763313,"January 29, 2017",Louisiana,Shreveport,"6363 Hearne Ave",1,4,N/A
1025158,"January 27, 2017",Washington,Bremerton,"Tenino Dr W",4,0,N/A
761973,"January 27, 2017",Tennessee,Brownsville,"221 Morgan St",0,10,N/A
760482,"January 26, 2017",Georgia,Albany,"1510 Maryland Drive",2,3,N/A
760259,"January 25, 2017",Illinois,Chicago,"500 block of E 75th St",0,6,N/A
757158,"January 22, 2017",Texas,Manvel,"200 block of Oak Shore Dr",3,2,N/A
757032,"January 22, 2017",Illinois,"Chicago (Englewood)","1800 block of W 63rd",0,4,N/A
757001,"January 22, 2017",Georgia,Atlanta,"2841 Greenbriar Pkwy SW",3,1,N/A
756801,"January 21, 2017",Georgia,Jonesboro,"6510 Tara Blvd",0,6,N/A
756526,"January 21, 2017",Florida,"Boynton Beach","500 NE 2nd St",0,5,N/A
756504,"January 21, 2017",Tennessee,Memphis,"500 block of Delta Road",2,2,N/A
757955,"January 20, 2017",Mississippi,Como,"Smart Road",1,4,N/A
756015,"January 20, 2017",California,Fresno,"4700 block of E Montecito Ave",0,4,N/A
752756,"January 16, 2017",Texas,Houston,"8535 Martin Luther King Boulevard",0,4,N/A
752222,"January 16, 2017",Florida,Miami,"6011 NW 32nd Ave",0,8,N/A
752249,"January 15, 2017",Colorado,Capulin,"County Road Y",3,1,N/A
751367,"January 15, 2017",Mississippi,Magnolia,"6000 block of Church Road",1,4,N/A
749361,"January 12, 2017",Missouri,"Kansas City","8607 E 61st Terrace",3,2,N/A
749769,"January 12, 2017",California,Salinas,"500 block of Sunrise St",2,2,N/A
748152,"January 11, 2017","New Jersey",Newark,"Hawkins Street and Christie Street",1,3,N/A
748348,"January 11, 2017",Illinois,Chicago,"4200 block of S Talman",1,3,N/A
745236,"January 7, 2017",Michigan,Flint,"2500 block of Churchill Ave",1,3,N/A
744799,"January 6, 2017",California,Pasadena,"100 block of W Claremont St",2,2,N/A
743995,"January 6, 2017",Florida,"Fort Lauderdale","100 Terminal Dr",5,6,N/A
742542,"January 4, 2017",California,Fontana,"14520 Village Drive",3,1,N/A
742001,"January 3, 2017",Texas,Allen,"500 block of Hawthorne Drive",0,4,N/A
743282,"January 1, 2017",Mississippi,Winstonville,"114 North Greyer Street",0,5,N/A
739451,"January 1, 2017",Texas,Dallas,"9220 Skillman Street",1,3,N/A
739766,"January 1, 2017",Florida,Miami,"8000 block of NW 14th Ave",0,7,N/A
740447,"December 31, 2016",Georgia,"Lenox (El Dorado)","27 Briarwood Ct",2,2,N/A
738749,"December 31, 2016",Texas,Houston,"3704 Fannin Street",1,3,N/A
738041,"December 30, 2016",Ohio,Mansfield,"3230 Possum Run Rd",0,5,N/A
738576,"December 30, 2016",Connecticut,Wallingford,"95 S Turnpike Rd",2,3,N/A
736690,"December 28, 2016",Georgia,Columbus,"2914 10th Street",1,4,N/A
734157,"December 25, 2016",Illinois,Chicago,"8600 block of S Maryland Ave",3,4,N/A
735947,"December 25, 2016",Alabama,Ozark,"858 US-231",0,4,N/A
733599,"December 25, 2016","New York","Mount Vernon","4 North 3rd Avenue",1,5,N/A
732927,"December 24, 2016","North Carolina",Madison,"490 K Ford Rd",0,7,N/A
733176,"December 24, 2016","North Carolina",Wilson,"2241 Banks Lane East",4,0,N/A
732263,"December 23, 2016",Alabama,Birmingham,"3813 Richard Arrington Boulevard North",1,3,N/A
732574,"December 23, 2016",Illinois,Chicago,"4900 block of W Hubbard",0,4,N/A
727759,"December 17, 2016",Illinois,"Chicago (Roseland)","100 block of W 105th St",5,0,N/A
728286,"December 17, 2016","North Carolina",Charlotte,"4115 N. Tryon Street",0,4,N/A
727555,"December 16, 2016",Illinois,Chicago,"13th and South Kedzie",0,4,N/A
727544,"December 16, 2016",Illinois,Chicago,"4300 block of South Rockwell",2,2,N/A
724667,"December 12, 2016",California,Sacramento,"4800 block of Myrtle Avenue",1,3,N/A
723649,"December 11, 2016","New York",Brooklyn,"192 Knickerbocker Ave",0,4,N/A
723643,"December 11, 2016",Florida,"Orlando (Pine Hills)","4305 N Pine Hills Rd",1,4,N/A
723292,"December 11, 2016",Maryland,Baltimore,"3916 South Hanover Street",0,5,N/A
725338,"December 11, 2016","North Carolina","Rocky Mount","1200 block of East Highland Ave",0,4,N/A
725323,"December 9, 2016",Texas,Channelview,"15300 block of Market",4,0,N/A
722452,"December 9, 2016",California,Fresno,"842 Fresno Street",0,4,N/A
719128,"December 5, 2016","New Mexico",Albuquerque,"1532 Stagecoach Lane",4,1,N/A
717873,"December 3, 2016",California,"Los Angeles","91st Street and Western Avenue",0,6,N/A
717616,"December 2, 2016","New Jersey",Bloomfield,"3 1st Ave",0,6,N/A
716001,"December 1, 2016",California,"Clearlake Oaks",N/A,1,3,N/A
715101,"November 30, 2016",Maryland,Baltimore,"2901 Garrison Blvd",2,4,N/A
712796,"November 28, 2016",Texas,"Mission (Palmview)","1840 West Palma Vista Drive",1,3,N/A
712776,"November 28, 2016",California,Wilmington,"1067 McDonald Avenue",0,4,N/A
